file_id,label,activity_class,teff,logg,star_mass_msun,star_radius_rsun,rotation_period_days,inclination_deg,sigma_ppm,tau_days,spot_enable,spot_count,spot_radius_deg,spot_contrast,spot_lifetime_days,spot_latitude_deg,spot_longitude_deg,spot_domega,flare_enable,flare_mean_period_days,flare_amplitude_ppm,planet_present,planet_period_days,planet_radius_rjup,planet_radius_earth,planet_sma_au,transit_depth_ppm,seed
0000000270,0,mild,5550.7,4.247,1.1690725780794338,1.3363165541120656,34.42,72.47,6.22,1.558,1,1,0.9,0.727,23.4,14.75,105.44,0.221,1,38.15,15.1,0,,,,,,293173288
0000000362,0,mild,5595.3,4.448,0.9886746051092608,0.9752136504918884,20.9,85.77,10.56,1.096,1,1,1.56,0.739,10.9,-15.87,53.89,0.238,1,34.03,33.9,0,,,,,,976854238
0000000631,1,strong,6043.6,4.407,1.0706736837320667,1.0692217605143806,13.78,68.35,45.68,4.217,1,4,2.11,0.507,9.8,11.16,139.98,0.1,1,2.172,434.4,0,,,,,,269676241
0000001323,3,strong,5464.2,4.202,1.1936723016662756,1.3991904125402623,14.24,37.19,64.37,2.784,1,3,2.213,0.547,10.3,-17.92,97.67,0.102,1,1.548,209.6,1,5.9849,0.19403,2.1343300000000003,0.06843,194.03675733761372,665531284
0000000521,1,strong,5258.8,4.395,0.9582178044779328,1.0265863543657363,16.91,73.0,132.89,3.621,1,2,1.83,0.569,15.9,6.52,207.98,0.098,1,1.943,905.1,0,,,,,,1294653977
0000000836,2,mild,5408.4,4.276,1.1433014390836949,1.2910310899160153,33.75,87.91,10.21,2.155,1,1,1.97,0.758,25.1,5.38,129.89,0.188,1,36.4,41.5,1,35.1676,0.10366,1.14026,0.21966,65.05023794614485,1485742624
0000000114,0,mild,5343.3,4.234,1.1831295629862006,1.3774613997076488,23.49,25.97,28.48,0.792,1,1,1.32,0.659,7.0,-5.28,225.42,0.193,1,70.83,17.2,0,,,,,,1465878987
0000001027,2,mild,5459.4,4.261,1.1714154088972284,1.3221610652003537,23.67,76.1,5.77,1.039,1,3,1.253,0.689,11.0,-7.86,166.22,0.165,1,61.8,27.5,1,24.2027,0.16206,1.7826600000000001,0.17262,151.59428303091082,1935122919
0000000560,1,strong,6193.7,4.453,1.1198731309057504,1.0454012404202317,20.08,60.13,107.66,2.105,1,5,2.452,0.522,16.6,3.26,180.06,0.104,1,1.89,166.7,0,,,,,,238563088
0000001043,2,mild,5571.8,4.268,1.1901580554395839,1.3272013559986333,32.33,35.94,7.05,2.097,1,2,1.42,0.667,11.2,19.12,144.56,0.193,1,60.62,25.1,1,20.6797,0.20888,2.29768,0.15626,249.9309076223684,743426490
0000001344,3,strong,5727.0,4.254,1.1901580554395839,1.3474608635383056,10.78,61.58,45.9,3.643,1,2,2.32,0.535,7.6,13.17,138.25,0.099,1,1.522,196.8,1,43.3948,0.2273,2.5003,0.25611,287.1219754468052,530073792
0000000572,1,strong,6125.2,4.229,1.1901580554395839,1.3848407999955334,16.39,77.7,116.26,3.964,1,3,2.167,0.553,16.8,21.36,84.13,0.078,1,3.494,153.1,0,,,,,,15955011
0000000668,1,strong,5309.5,4.486,0.9043326956686603,0.9077183063844485,10.97,72.35,71.9,2.389,1,4,2.208,0.51,9.8,3.05,191.54,0.116,1,3.933,861.3,0,,,,,,437929084
0000001118,2,mild,5703.2,4.307,0.9019898648510197,1.1032887381940835,29.89,65.26,10.99,0.837,1,2,0.815,0.771,11.2,6.88,60.52,0.226,1,42.69,33.5,1,43.6535,0.2065,2.2715,0.23443,353.47737719250904,284980528
0000000832,2,mild,5934.8,4.517,1.016788574922794,0.9309455341487014,20.42,84.71,5.36,0.649,1,3,0.997,0.726,7.6,-5.4,115.1,0.174,1,70.17,31.8,1,29.9294,0.27396,3.01356,0.18971,873.8273858311173,649222037
0000000978,2,mild,5361.7,4.27,1.1714154088972284,1.3147156287691069,22.71,82.61,36.2,2.046,1,2,1.65,0.7,10.2,5.96,218.48,0.153,1,35.39,15.6,1,4.0254,0.22268,2.44948,0.05221,289.4667306786339,843099907
0000000258,0,mild,5257.7,4.397,0.9582178044779328,1.0265863543657363,25.87,41.94,26.22,2.068,1,2,1.63,0.68,14.2,-5.54,69.41,0.149,1,70.8,46.8,0,,,,,,231773875
0000000796,2,mild,5726.6,4.479,1.0097600824694108,0.9581548011050962,24.68,55.77,35.33,1.066,1,1,1.92,0.771,9.6,13.69,30.99,0.171,1,30.09,27.4,1,11.9003,0.33779,3.71569,0.10234,1254.0709246720219,2001846895
0000000057,0,mild,5446.5,4.511,0.9371323271177827,0.8837540093389243,33.94,71.17,6.15,0.715,1,1,1.43,0.642,24.1,12.79,189.38,0.218,1,79.63,15.6,0,,,,,,462091826
0000000070,0,mild,5376.9,4.296,1.1643869164438791,1.2668642320921277,24.62,40.51,6.51,1.6,1,3,1.063,0.708,12.1,-1.15,153.5,0.172,1,30.44,21.9,0,,,,,,1691313609
0000000091,0,mild,5937.3,4.331,1.0027315900160276,1.1318439536603437,29.77,65.19,6.27,0.528,1,1,1.18,0.691,20.4,1.22,213.67,0.169,1,20.61,26.7,0,,,,,,958614135
0000000680,1,strong,5206.8,4.42,0.9183896805754271,0.9788317972464001,17.14,43.81,96.48,4.704,1,5,2.362,0.517,18.2,20.95,202.97,0.081,1,1.261,101.0,0,,,,,,1362485309
0000000108,0,mild,5592.3,4.307,0.9277610038466049,1.1191171769838169,23.76,82.91,10.68,0.8,1,3,0.84,0.667,15.2,-16.09,179.27,0.215,1,79.03,19.2,0,,,,,,568712455
0000000890,2,mild,6119.4,4.323,1.1058161459989835,1.200207628849371,29.26,78.43,34.74,1.065,1,1,0.76,0.782,10.8,1.38,345.6,0.184,1,30.38,26.9,1,16.1305,0.0972,1.0692,0.1292,66.17891553447231,1734881198
0000000964,2,mild,5424.3,4.225,1.1936723016662756,1.3950224075287079,30.26,81.51,11.77,2.041,1,1,1.41,0.622,10.3,-17.76,135.8,0.199,1,43.57,39.3,1,3.7065,0.14996,1.6495600000000001,0.04972,116.59726909660189,1932698712
0000000196,0,mild,5278.3,4.226,1.1936723016662756,1.3867356520686447,28.85,75.07,26.92,1.306,1,2,1.205,0.669,12.8,1.16,348.71,0.186,1,47.73,26.9,0,,,,,,423310376
0000000917,2,mild,5818.6,4.228,1.1690725780794338,1.3750735784389505,28.34,57.88,13.57,1.837,1,1,1.03,0.739,6.3,-8.66,38.29,0.135,1,21.13,93.3,1,6.1458,0.08995,0.98945,0.06917,43.176789155547866,2089870303
0000000625,1,strong,5461.5,4.232,1.1854723938039953,1.3747368052381825,10.79,52.85,38.97,1.444,1,2,2.255,0.56,13.2,2.62,158.01,0.082,1,1.287,108.7,0,,,,,,1312602457
0000001416,3,strong,6164.1,4.27,1.1362729466305381,1.2938757569321397,17.84,33.87,83.27,2.93,1,5,2.252,0.554,17.5,8.14,180.25,0.125,1,2.568,199.1,1,9.1078,0.15942,1.7536200000000002,0.08907,153.17939166352113,448165705
0000000694,1,strong,5340.0,4.242,1.1854723938039953,1.365469232162987,16.44,76.6,73.97,1.179,1,4,2.177,0.504,22.5,-14.95,114.79,0.103,1,4.225,447.5,0,,,,,,2112833242
0000000971,2,mild,5480.1,4.315,1.0683308529142723,1.1867858069773625,28.92,67.63,5.38,2.016,1,1,1.74,0.743,17.0,-16.99,93.59,0.22,1,41.22,44.2,1,27.9794,0.12078,1.32858,0.18439,104.50696728105413,476962051
0000001438,3,strong,5275.3,4.293,1.1479871007192837,1.266766107034484,17.45,43.1,78.9,1.752,1,3,2.4,0.567,14.9,-6.99,158.14,0.084,1,3.991,278.1,1,11.7871,0.19744,2.17184,0.10613,245.11918090021183,1732528067
0000001263,3,strong,5774.5,4.478,0.9301038346643994,0.9224902244901066,19.21,82.37,117.07,1.943,1,3,2.147,0.553,22.1,-22.81,135.41,0.072,1,1.176,250.4,1,6.6762,0.29559,3.2514900000000004,0.06773,1035.990592652747,946227505
0000000218,0,mild,5207.3,4.226,1.1831295629862006,1.3753606639888347,26.46,79.59,5.93,1.051,1,2,0.97,0.778,13.7,9.16,159.28,0.203,1,29.25,79.8,0,,,,,,36058302
0000000725,1,strong,5398.2,4.42,0.9769604510202645,1.0063808281239675,17.53,38.57,29.26,4.284,1,5,2.258,0.559,14.9,-4.22,250.98,0.105,1,4.716,252.7,0,,,,,,1586445631
0000001224,3,strong,5602.5,4.23,1.194843717075173,1.3856892648777432,15.34,82.48,44.5,4.511,1,2,2.44,0.556,14.6,3.32,248.65,0.096,1,2.44,163.5,1,6.8268,0.15629,1.7191900000000002,0.07473,128.36025158452873,949192499
0000000944,2,mild,6174.5,4.215,1.091759161092217,1.3499509534902403,22.2,82.06,29.7,2.488,1,1,0.75,0.75,11.5,-12.22,340.36,0.173,1,25.39,19.4,1,13.5618,0.14285,1.57135,0.1146,112.98593702103778,348255826
0000000489,1,strong,5542.9,4.365,1.0425597139185332,1.1100092992102475,10.54,39.98,38.89,1.359,1,2,2.35,0.552,7.7,25.15,208.88,0.109,1,2.607,173.2,0,,,,,,1509065196
0000000059,0,mild,5669.8,4.315,1.1151874692701615,1.2160567951185932,26.77,48.21,16.29,1.424,1,2,1.455,0.684,9.9,-3.0,76.22,0.181,1,62.92,70.9,0,,,,,,2037200696
0000000167,0,mild,6148.8,4.507,1.0941019919100112,0.9987861448154229,24.83,67.67,16.41,1.056,1,1,1.61,0.651,11.3,-12.62,34.04,0.183,1,32.4,78.7,0,,,,,,451385106
0000001390,3,strong,6108.4,4.428,1.1878152246217895,1.0998647680117317,16.67,85.71,26.87,1.287,1,2,2.73,0.548,19.8,3.21,109.58,0.068,1,2.434,110.0,1,40.3384,0.15971,1.75681,0.24378,212.75781451255259,875363723
0000001485,3,strong,5899.6,4.332,0.9511893120245495,1.10186579008336,10.18,25.17,27.1,4.291,1,3,2.287,0.524,9.2,3.34,197.32,0.097,1,5.611,254.5,1,4.312,0.14841,1.63251,0.05099,183.04961218063343,211970046
0000000722,1,strong,6111.0,4.284,1.1058161459989835,1.2558910251549726,21.7,83.77,61.19,3.092,1,5,2.604,0.514,25.6,-9.01,144.69,0.104,1,1.039,197.8,0,,,,,,1115370107
0000000242,0,mild,5303.8,4.422,0.9183896805754271,0.9750937663713868,32.96,39.41,5.45,0.791,1,1,1.4,0.786,15.2,10.63,267.32,0.165,1,28.16,17.4,0,,,,,,1640448619
0000001412,3,strong,6143.5,4.323,1.133930115812517,1.219619719951349,18.54,37.14,93.37,3.479,1,4,2.36,0.589,15.7,8.92,172.66,0.103,1,1.089,331.5,1,45.5156,0.09476,1.04236,0.26016,60.91175471422342,650562083
0000000942,2,mild,5386.8,4.499,0.9277610038466049,0.9020804232075914,30.14,61.66,18.84,0.941,1,1,1.81,0.652,7.4,8.17,43.06,0.201,1,26.64,45.5,1,27.8504,0.13858,1.52438,0.17538,238.12800870345092,479618196
0000001001,2,mild,5971.6,4.514,1.0613023604607905,0.9692971044349775,30.4,71.91,11.59,1.734,1,3,1.7,0.708,14.5,4.95,191.74,0.169,1,51.57,20.1,1,7.8729,0.15471,1.7018099999999998,0.079,257.0530869429916,528109574
0000000086,0,mild,5919.3,4.534,1.016788574922794,0.9234786670975029,27.41,87.57,9.34,1.454,1,2,1.155,0.679,14.8,-5.4,97.55,0.218,1,38.64,30.8,0,,,,,,302720141
0000000615,1,strong,5641.2,4.415,0.9066755264864548,0.9768197276622301,14.08,70.86,120.56,3.874,1,2,2.2,0.551,20.3,-15.38,240.56,0.115,1,2.156,108.5,0,,,,,,462389741
0000000329,0,mild,5589.9,4.257,1.1573584239904615,1.3212807309098227,29.88,80.04,14.95,1.042,1,2,1.39,0.725,17.6,17.32,236.03,0.129,1,34.93,27.9,0,,,,,,1081796105
0000001451,3,strong,6208.5,4.49,1.0636451912786833,0.9974886688805211,19.23,68.53,107.64,4.932,1,2,2.525,0.566,20.3,11.51,84.66,0.096,1,5.143,137.4,1,34.8857,0.20442,2.24862,0.21329,423.77048764949507,1956663930
0000000294,0,mild,5720.8,4.531,0.9511893120245495,0.8726884734977706,28.01,66.83,6.94,1.4,1,1,1.82,0.744,11.3,6.78,281.83,0.189,1,22.35,15.3,0,,,,,,848845696
0000000015,0,mild,6299.6,4.368,1.1198731309057504,1.1477851117250468,24.93,17.21,15.22,2.197,1,2,1.625,0.746,10.8,-3.4,167.06,0.178,1,22.49,73.4,0,,,,,,1722337463
0000000928,2,mild,5735.6,4.503,0.9301038346643994,0.8955439111635226,25.02,84.08,9.63,2.276,1,1,1.46,0.679,19.3,8.96,198.02,0.145,1,77.67,96.7,1,11.2248,0.29098,3.20078,0.09577,1065.2520787332614,376118700
0000000814,2,mild,5490.3,4.204,1.1936723016662756,1.4042675752221547,32.75,23.06,36.38,1.864,1,2,0.935,0.705,15.6,5.89,239.94,0.188,1,20.05,46.0,1,12.9891,0.26564,2.92204,0.11472,361.06641111703806,1409888556
0000000065,0,mild,5572.8,4.266,1.1901580554395839,1.3272013559986333,24.29,22.01,37.14,0.689,1,3,1.49,0.73,14.1,10.76,110.58,0.211,1,22.27,44.5,0,,,,,,1515687524
0000001337,3,strong,5377.3,4.292,1.103473315181189,1.2410670368290528,16.5,39.99,47.74,2.192,1,3,2.39,0.557,14.9,-2.62,183.05,0.089,1,2.749,985.7,1,38.4525,0.20838,2.29218,0.2304,284.46017183242884,2026397813
0000000297,0,mild,6266.2,4.289,1.173758239715023,1.2855576235000448,29.89,24.31,5.22,2.482,1,1,1.5,0.773,8.9,-19.51,159.11,0.23,1,38.48,22.0,0,,,,,,1013695917
0000000437,1,strong,5931.5,4.274,1.0847306686388336,1.2592577647952248,8.69,45.46,27.08,1.355,1,4,2.323,0.488,8.9,-6.15,148.02,0.093,1,2.112,100.3,0,,,,,,94670862
0000000894,2,mild,6158.7,4.334,1.1550155931726673,1.213659792639477,21.2,87.46,36.96,0.761,1,3,1.233,0.725,11.6,-0.76,42.28,0.16,1,25.28,23.5,1,13.9402,0.16936,1.8629600000000002,0.11894,196.48420470437674,812836367
0000000423,1,strong,5997.8,4.513,1.030845559829561,0.9412082390886131,19.73,50.5,31.74,4.827,1,5,1.902,0.51,22.3,8.94,109.87,0.1,1,3.268,126.4,0,,,,,,185183777
0000000237,0,mild,6315.9,4.226,1.1362729466305381,1.3589951118460035,21.1,44.78,12.78,0.99,1,3,1.237,0.659,8.5,-14.98,188.83,0.149,1,71.15,22.9,0,,,,,,116589223
0000000321,0,mild,6281.9,4.41,1.1714154088972284,1.1168177775909451,27.93,52.43,31.83,1.409,1,3,1.163,0.694,19.4,-0.18,15.95,0.155,1,41.25,30.6,0,,,,,,534207009
0000000605,1,strong,6271.1,4.384,1.1597012548082561,1.1447624098241704,15.45,72.72,44.3,4.203,1,2,2.345,0.427,14.1,0.79,145.47,0.097,1,1.112,608.9,0,,,,,,1995649544
0000001406,3,strong,5691.2,4.522,0.9781318664291857,0.8971405626453007,17.77,88.23,124.68,4.713,1,2,2.355,0.53,17.2,-22.71,58.95,0.115,1,1.141,1013.8,1,29.6272,0.28019,3.08209,0.18601,984.201808320827,99814252
0000000393,1,strong,6227.9,4.473,1.1093303922256754,1.0330623974185258,15.64,52.14,91.27,2.656,1,5,2.462,0.554,15.0,-17.54,165.65,0.098,1,1.571,310.7,0,,,,,,276226095
0000000822,2,mild,5920.1,4.386,1.0027315900160276,1.063023582982797,26.21,76.8,15.02,0.888,1,3,1.543,0.707,9.1,-6.55,112.23,0.219,1,43.94,18.1,1,10.004,0.11415,1.25565,0.09095,116.34987340158162,1264512928
0000000314,0,mild,6380.1,4.514,1.0964448227278059,1.0341833706233932,30.53,83.57,39.23,1.946,1,2,1.695,0.661,14.7,-13.18,232.28,0.173,1,27.64,20.8,0,,,,,,504163755
0000001167,3,strong,5690.6,4.384,1.0425597139185332,1.0838660112920644,8.39,89.05,57.61,3.363,1,2,2.975,0.424,7.7,-15.62,130.87,0.087,1,4.228,198.4,1,42.297,0.11939,1.3132899999999998,0.24091,122.42908154208037,244574792
0000000963,2,mild,6387.7,4.292,1.0964448227278059,1.2375191059230417,22.48,61.51,5.8,2.008,1,2,1.07,0.645,5.5,5.94,86.93,0.182,1,34.08,27.6,1,34.2006,0.12484,1.37324,0.21263,102.68418885621048,383261608
0000000909,2,mild,5540.0,4.505,0.9066755264864548,0.8829077948748772,21.01,86.27,6.19,2.395,1,2,1.505,0.693,14.7,-12.96,190.3,0.192,1,71.47,28.7,1,3.2191,0.33374,3.67114,0.0413,1441.7358684557464,132312189
0000000775,2,mild,5514.6,4.48,0.9371323271177827,0.9182766862397119,33.61,27.57,24.67,2.28,1,2,1.435,0.707,19.8,-1.9,354.8,0.181,1,34.44,35.5,1,25.2874,0.09953,1.09483,0.165,118.53886747382143,659031080
0000000368,0,mild,6063.7,4.437,1.0613023604607905,1.0311390417358008,25.42,85.23,5.02,0.982,1,3,1.357,0.69,12.6,-2.5,229.27,0.169,1,66.45,23.6,0,,,,,,666051859
0000000756,2,mild,6219.3,4.442,1.0847306686388336,1.037188234517022,34.18,83.63,5.86,2.051,1,1,1.0,0.755,21.4,-11.92,280.29,0.12,1,23.82,20.8,1,31.5756,0.0969,1.0659,0.20089,88.0708672565826,613325532
0000000253,0,mild,6298.3,4.307,1.0636451912786833,1.1982880757853016,22.97,14.56,36.39,2.121,1,2,1.585,0.7,7.0,6.04,161.34,0.237,1,45.94,28.2,0,,,,,,1687850896
0000000180,0,mild,5554.4,4.349,1.0542738680075054,1.1353947724803535,34.39,69.91,35.63,1.93,1,1,1.39,0.798,26.4,-4.16,113.59,0.134,1,23.94,36.6,0,,,,,,1861792334
0000001281,3,strong,5926.3,4.332,0.9324466654821938,1.0901988898368618,18.05,49.3,87.17,1.99,1,3,1.717,0.547,19.4,9.15,143.88,0.113,1,2.601,327.5,1,31.9599,0.09741,1.07151,0.19255,80.5555557112475,952303069
0000000608,1,strong,6342.1,4.296,1.1433014390836949,1.2584016038588992,18.53,81.47,62.18,2.234,1,5,1.86,0.532,14.7,-5.96,143.41,0.089,1,2.54,125.4,0,,,,,,1437470817
0000001460,3,strong,5615.4,4.23,1.194843717075173,1.3856892648777432,21.55,84.4,57.81,4.426,1,2,2.81,0.497,18.7,14.27,206.63,0.14,1,4.051,565.4,1,11.5984,0.14486,1.5934599999999999,0.10641,110.27197145632591,1300447177
0000001295,3,strong,5598.1,4.438,0.9605606352957272,0.9793348351643546,9.35,77.54,117.73,3.829,1,5,2.058,0.57,11.0,2.77,247.79,0.12,1,1.972,410.1,1,5.4661,0.21082,2.31902,0.05992,467.5855641956801,1081359007
0000000612,1,strong,5562.4,4.235,1.194843717075173,1.3797441523785652,19.58,62.15,59.44,3.69,1,5,2.114,0.585,24.6,2.82,53.39,0.11,1,4.088,186.6,0,,,,,,2073612396
0000001015,2,mild,5284.7,4.289,1.1550155931726673,1.2758345286555808,30.46,47.03,33.73,1.757,1,3,1.013,0.704,21.6,-8.99,231.36,0.211,1,36.96,17.3,1,48.2801,0.16499,1.81489,0.27226,168.74325574719342,1480761117
0000001236,3,strong,5608.6,4.438,0.9605606352957272,0.9793348351643546,14.81,58.63,94.03,3.763,1,5,2.282,0.479,13.9,-5.48,225.46,0.09,1,1.522,115.7,1,37.2792,0.18884,2.07724,0.21549,375.1677167681198,755784301
0000001129,3,strong,5317.3,4.421,0.9183896805754271,0.9742397993816051,19.82,76.36,130.69,2.6,1,4,2.365,0.539,13.2,8.96,196.06,0.096,1,3.117,353.3,1,39.0418,0.23111,2.5422100000000003,0.21893,567.8133808864915,305958291
0000000361,0,mild,5780.1,4.291,1.0941019919100112,1.2389999741452085,31.88,74.2,7.53,0.984,1,3,1.123,0.673,8.3,-2.43,171.36,0.175,1,58.74,85.7,0,,,,,,559926291
0000000342,0,mild,5487.9,4.31,1.0531024525987964,1.1915124610691246,26.28,35.82,17.53,2.412,1,2,1.08,0.774,13.7,-6.11,135.48,0.162,1,59.08,30.5,0,,,,,,731372297
0000000589,1,strong,5729.8,4.205,1.1854723938039953,1.4191300895753303,14.81,30.89,107.2,2.72,1,5,2.614,0.548,15.1,-2.79,81.98,0.111,1,3.65,752.4,0,,,,,,1666621073
0000001244,3,strong,5627.5,4.215,1.1854723938039953,1.3995098217609712,19.01,14.39,43.7,2.719,1,4,1.958,0.487,19.9,0.87,137.06,0.087,1,3.551,1150.5,1,20.6709,0.31034,3.41374,0.15601,496.16199184757926,317359145
0000001363,3,strong,5267.9,4.523,0.9031612802598041,0.8702624395942471,13.24,18.88,38.08,1.519,1,2,2.475,0.472,12.2,-0.54,84.13,0.111,1,3.992,150.8,1,3.2329,0.33881,3.72691,0.04136,1529.3674497309098,208631960
0000001052,2,mild,5416.3,4.465,0.9254181730288105,0.9320212184210904,23.51,63.88,18.44,1.584,1,1,0.92,0.689,17.1,-4.53,16.61,0.242,1,46.01,23.3,1,18.9196,0.13573,1.4930299999999999,0.13541,213.99320393324476,481780936
0000001124,2,mild,5444.9,4.348,1.016788574922794,1.1202183621149144,22.21,47.93,6.78,2.186,1,2,1.475,0.629,11.6,-15.02,156.72,0.154,1,40.54,21.4,1,14.4509,0.32433,3.5676300000000003,0.11676,845.802086176397,200113217
0000000987,2,mild,5389.5,4.334,1.0905877456833197,1.180846169876429,27.32,51.86,6.34,2.286,1,3,1.49,0.771,16.2,-5.01,226.69,0.21,1,28.18,19.4,1,4.1742,0.14363,1.57993,0.05222,149.2806620786446,666009872
0000000144,0,mild,5925.0,4.545,1.016788574922794,0.9234786670975029,30.08,56.43,21.92,2.469,1,3,1.083,0.71,11.0,-11.81,266.1,0.131,1,52.77,33.4,0,,,,,,1161256572
0000001332,3,strong,5421.6,4.336,1.0566166988253,1.152583509726372,8.98,30.4,25.27,4.901,1,2,2.06,0.607,9.4,-20.45,232.93,0.112,1,1.851,190.4,1,40.026,0.23275,2.56025,0.23324,411.46647685675947,325741223
0000000174,0,mild,5717.1,4.337,1.0566166988253,1.153306527489568,26.42,50.19,8.95,1.872,1,3,1.227,0.706,14.6,5.13,144.7,0.167,1,60.21,19.8,0,,,,,,475741187
0000000824,2,mild,5341.8,4.434,0.9207325113932215,0.9653574817092386,20.29,50.91,37.55,1.262,1,2,0.875,0.727,10.4,5.62,143.12,0.195,1,67.91,24.1,1,5.5071,0.1203,1.3233000000000001,0.05937,156.69487895631443,1665689467
0000000452,1,strong,6133.5,4.278,1.1198731309057504,1.2718141651443684,16.72,45.96,42.41,1.121,1,2,2.005,0.485,21.3,6.48,260.58,0.07,1,4.433,416.6,0,,,,,,1187298004
0000000042,0,mild,5517.4,4.496,0.9254181730288105,0.9014877121487042,22.69,27.8,11.82,1.4,1,1,1.57,0.773,16.4,1.23,89.43,0.164,1,28.08,17.4,0,,,,,,1560653252
0000000115,0,mild,6194.9,4.421,1.1550155931726673,1.0947495313934479,29.3,75.59,18.89,1.881,1,1,1.94,0.725,19.6,-19.5,183.5,0.169,1,40.4,23.9,0,,,,,,901439261
0000001446,3,strong,5489.6,4.204,1.1936723016662756,1.4014060627445528,8.15,58.17,130.9,3.939,1,4,2.745,0.515,7.8,12.59,188.27,0.106,1,3.023,129.4,1,29.4653,0.20778,2.28558,0.19805,221.80911142616716,1874703350
0000000256,0,mild,5211.3,4.399,0.9582178044779328,1.027578590531045,29.5,51.34,33.54,1.327,1,2,1.27,0.673,11.8,12.39,107.13,0.206,1,53.58,19.8,0,,,,,,593845520
0000000871,2,mild,5564.0,4.352,0.9043326956686603,1.0499323949239217,32.44,20.32,9.34,2.279,1,3,1.117,0.7,17.2,-6.96,124.42,0.201,1,54.52,63.1,1,8.984,0.24571,2.70281,0.08179,552.6152613250595,1034829714
0000001046,2,mild,6219.1,4.502,1.0636451912786833,0.9974886688805211,23.91,41.89,21.67,2.377,1,3,1.337,0.737,14.8,3.47,112.0,0.178,1,45.82,23.8,1,9.6924,0.17719,1.9490899999999998,0.09082,318.3921536155681,2016376859
0000000269,0,mild,5906.2,4.381,1.0343598060562527,1.0855877076173195,32.71,50.73,5.29,2.054,1,1,1.76,0.715,7.7,-18.91,49.81,0.228,1,60.45,24.8,0,,,,,,355660187
0000001452,3,strong,6113.1,4.434,1.1643869164438791,1.0817877981131914,12.99,44.5,35.48,4.315,1,4,2.38,0.523,14.1,10.08,232.33,0.094,1,4.047,162.4,1,9.1573,0.26388,2.90268,0.09012,600.383399898187,189058862
0000000825,2,mild,5282.3,4.283,1.1362729466305381,1.2703150438968949,31.9,68.95,13.11,0.553,1,1,1.88,0.792,18.7,-5.28,109.97,0.144,1,59.39,27.6,1,34.6364,0.16135,1.7748499999999998,0.217,162.78520808603054,128565437
0000000033,0,mild,5562.5,4.338,0.9043326956686603,1.0665341419543939,26.25,23.75,5.02,0.724,1,3,1.033,0.686,14.4,-1.71,261.05,0.147,1,24.64,15.6,0,,,,,,1691336294
0000001280,3,strong,5914.4,4.546,1.016788574922794,0.9234786670975029,9.45,72.71,59.58,4.836,1,3,2.11,0.546,7.8,-4.0,158.64,0.082,1,3.218,307.5,1,12.247,0.27941,3.0735099999999997,0.10456,923.6980737347941,666009431
0000001403,3,strong,5832.6,4.423,1.0074172516516164,1.018123805532815,8.75,43.89,29.69,1.33,1,4,2.285,0.527,10.3,10.92,205.63,0.105,1,1.557,687.6,1,6.1936,0.11554,1.27094,0.06617,129.9461522160447,1506242190
0000001051,2,mild,5556.4,4.225,1.1854723938039953,1.3885513183982865,32.7,47.84,32.18,1.71,1,3,1.39,0.732,17.6,13.65,123.51,0.225,1,66.55,27.7,1,12.237,0.18727,2.05997,0.10999,183.53226860590587,1345130356
0000000986,2,mild,5215.3,4.353,1.0542738680075054,1.1308600652454288,22.59,55.35,36.7,2.117,1,3,0.877,0.642,9.8,-9.8,173.3,0.192,1,30.16,45.1,1,13.9595,0.3264,3.5904000000000003,0.11548,840.5865692988752,245676085
0000000808,2,mild,6087.0,4.42,1.1643869164438791,1.1045574897669506,21.29,64.04,12.65,2.124,1,3,1.177,0.69,9.2,-0.3,204.45,0.167,1,34.72,56.8,1,28.5491,0.20218,2.22398,0.19232,338.0645379650558,375184685
0000000047,0,mild,5310.1,4.434,0.9207325113932215,0.9665112946254345,29.83,47.77,19.84,0.54,1,1,0.8,0.76,21.4,6.71,46.57,0.152,1,29.29,17.0,0,,,,,,1287835972
0000001307,3,strong,5496.8,4.238,1.194843717075173,1.3720068628213133,14.32,86.04,32.58,1.344,1,5,2.234,0.552,12.0,-0.04,142.85,0.086,1,1.844,135.6,1,49.1493,0.19219,2.11409,0.27865,197.99256786509588,1188868184
0000000752,2,mild,5412.6,4.397,0.9324466654821938,1.0108108834574694,25.78,47.16,20.57,2.425,1,2,1.375,0.681,18.1,14.07,75.26,0.221,1,63.19,16.5,1,11.7166,0.14257,1.56827,0.09863,200.731884890572,918068001
0000000088,0,mild,5811.8,4.309,0.9441608195711662,1.1271840287147639,34.54,51.95,22.96,1.238,1,1,0.83,0.704,26.4,-11.39,309.44,0.215,1,33.79,54.3,0,,,,,,1124950329
0000000670,1,strong,5940.1,4.343,0.9957030975626441,1.1122176403633737,10.71,59.59,144.61,2.615,1,3,1.967,0.602,9.3,12.16,87.08,0.087,1,1.374,111.8,0,,,,,,1791976418
0000000935,2,mild,5212.5,4.369,1.0027315900160276,1.0842196717060184,25.54,57.94,10.03,2.484,1,3,0.87,0.68,14.0,-1.31,187.95,0.174,1,28.16,25.1,1,14.9825,0.25941,2.8535099999999995,0.11905,577.6153741465719,1628125215
0000001444,3,strong,6324.2,4.229,1.1843009783950977,1.3839584685040962,17.63,83.05,112.56,3.387,1,3,2.103,0.479,20.0,3.37,141.11,0.116,1,4.043,145.6,1,31.021,0.21115,2.32265,0.20442,234.8745379322826,368466544
